ds,y
2/5/13,1182
2/5/13,2458
2/5/13,636
2/5/13,1412
2/5/13,1472
2/5/13,1414
2/5/13,1151
2/5/13,763
2/5/13,1065
2/5/13,3568
2/5/13,3253
2/5/13,3481
2/5/13,3509
2/5/13,2734
2/5/13,1727
2/5/13,2628
2/5/13,1551
2/5/13,847
2/6/13,1853
2/6/13,1905
2/6/13,2984
2/6/13,1419
2/6/13,1592
2/6/13,1659
2/6/13,1723
2/6/13,2814
2/6/13,2036
2/6/13,1186
2/6/13,2465
2/6/13,1171
2/6/13,855
2/6/13,1546
2/6/13,1225
2/6/13,877
2/6/13,1122
2/6/13,1257
2/6/13,1252
2/6/13,1204
2/6/13,2532
2/6/13,1047
2/6/13,773
2/6/13,1084
2/6/13,699
2/6/13,711
2/6/13,1050
2/6/13,616
2/6/13,1058
2/6/13,2375
2/6/13,609
2/6/13,1529
2/6/13,1634
2/6/13,1284
2/6/13,955
2/6/13,760
2/6/13,1141
2/6/13,3941
2/6/13,3214
2/6/13,3213
2/6/13,3583
2/6/13,2719
2/6/13,1668
2/6/13,2480
2/6/13,1733
2/6/13,738
2/7/13,1727
2/7/13,1827
2/7/13,2763
2/7/13,1294
2/7/13,1409
2/7/13,1460
2/7/13,1589
2/7/13,2595
2/7/13,2198
2/7/13,1122
2/7/13,2454
2/7/13,1143
2/7/13,920
2/7/13,1556
2/7/13,1261
2/7/13,911
2/7/13,1156
2/7/13,1318
2/7/13,1114
2/7/13,1159
2/7/13,2292
2/7/13,1121
2/7/13,697
2/7/13,955
2/7/13,776
2/7/13,661
2/7/13,1178
2/7/13,689
2/7/13,1028
2/7/13,2579
2/7/13,693
2/7/13,1485
2/7/13,1404
2/7/13,1472
2/7/13,955
2/7/13,736
2/7/13,1151
2/7/13,3678
2/7/13,2905
2/7/13,3189
2/7/13,3246
2/7/13,2578
2/7/13,1707
2/7/13,2383
2/7/13,1498
2/7/13,757
2/8/13,1878
2/8/13,1994
2/8/13,2919
2/8/13,1496
2/8/13,1593
2/8/13,1609
2/8/13,1719
2/8/13,2811
2/8/13,1931
2/8/13,1098
2/8/13,2448
2/8/13,1184
2/8/13,890
2/8/13,1461
2/8/13,1261
2/8/13,938
2/8/13,1117
2/8/13,1157
2/8/13,1364
2/8/13,1357
2/8/13,2721
2/8/13,1835
2/8/13,805
2/8/13,1031
2/8/13,759
2/8/13,736
2/8/13,1128
2/8/13,701
2/8/13,1004
2/8/13,2878
2/8/13,891
2/8/13,1669
2/8/13,1863
2/8/13,1561
2/8/13,995
2/8/13,825
2/8/13,1618
2/8/13,4006
2/8/13,3528
2/8/13,3456
2/8/13,3600
2/8/13,2828
2/8/13,1913
2/8/13,2449
2/8/13,1836
2/8/13,865
2/9/13,1104
2/9/13,1904
2/9/13,3176
2/9/13,1485
2/9/13,1670
2/9/13,1774
2/9/13,1523
2/9/13,2588
2/9/13,2344
2/9/13,1363
2/9/13,2770
2/9/13,1427
2/9/13,1278
2/9/13,2040
2/9/13,1387
2/9/13,1290
2/9/13,1387
2/9/13,1004
2/9/13,1766
2/9/13,1377
2/9/13,2460
2/9/13,3091
2/9/13,1057
2/9/13,1382
2/9/13,1132
2/9/13,717
2/9/13,1492
2/9/13,904
2/9/13,1238
2/9/13,3181
2/9/13,1347
2/9/13,1593
2/9/13,2379
2/9/13,1988
2/9/13,1153
2/9/13,1094
2/9/13,1465
2/9/13,4133
2/9/13,3942
2/9/13,4239
2/9/13,4327
2/9/13,3455
2/9/13,1810
2/9/13,3170
2/9/13,1853
2/9/13,1083
2/10/13,374
2/10/13,1366
2/10/13,2369
2/10/13,1151
2/10/13,1219
2/10/13,1505
2/10/13,1092
2/10/13,1968
2/10/13,1731
2/10/13,919
2/10/13,2682
2/10/13,994
2/10/13,740
2/10/13,1050
2/10/13,956
2/10/13,1069
2/10/13,1061
2/10/13,813
2/10/13,1059
2/10/13,1033
2/10/13,1519
2/10/13,3331
2/10/13,795
2/10/13,1396
2/10/13,985
2/10/13,621
2/10/13,1084
2/10/13,709
2/10/13,949
2/10/13,2418
2/10/13,1676
2/10/13,733
2/10/13,1540
2/10/13,1116
2/10/13,720
2/10/13,855
2/10/13,1122
2/10/13,3135
2/10/13,3131
2/10/13,3460
2/10/13,3397
2/10/13,3048
2/10/13,2120
2/10/13,2453
2/10/13,1297
2/10/13,1202
2/11/13,396
2/11/13,1486
2/11/13,2532
2/11/13,1263
2/11/13,1029
2/11/13,1529
2/11/13,1261
2/11/13,2044
2/11/13,1923
2/11/13,823
2/11/13,2199
2/11/13,1223
2/11/13,854
2/11/13,928
2/11/13,868
2/11/13,940
2/11/13,1181
2/11/13,878
2/11/13,1137
2/11/13,1066
2/11/13,1456
2/11/13,2763
2/11/13,620
2/11/13,1451
2/11/13,866
2/11/13,602
2/11/13,809
2/11/13,653
2/11/13,724
2/11/13,1690
2/11/13,1352
2/11/13,675
2/11/13,1320
2/11/13,1016
2/11/13,556
2/11/13,738
2/11/13,1042
2/11/13,3243
2/11/13,3411
2/11/13,3579
2/11/13,3495
2/11/13,2939
2/11/13,2210
2/11/13,2523
2/11/13,1178
2/11/13,751
2/12/13,487
2/12/13,1726
2/12/13,3014
2/12/13,1451
2/12/13,968
2/12/13,1670
2/12/13,1300
2/12/13,2347
2/12/13,2014
2/12/13,1040
2/12/13,2098
2/12/13,1130
2/12/13,892
2/12/13,1153
2/12/13,721
2/12/13,898
2/12/13,1295
2/12/13,1080
2/12/13,1082
2/12/13,1029
2/12/13,1677
2/12/13,1420
2/12/13,653
2/12/13,1681
2/12/13,1026
2/12/13,671
2/12/13,1015
2/12/13,716
2/12/13,715
2/12/13,1693
2/12/13,848
2/12/13,898
2/12/13,1720
2/12/13,1370
2/12/13,633
2/12/13,759
2/12/13,1027
2/12/13,3904
2/12/13,3655
2/12/13,3845
2/12/13,3899
2/12/13,3483
2/12/13,2264
2/12/13,2639
2/12/13,1533
2/12/13,669
2/13/13,1921
2/13/13,1961
2/13/13,2911
2/13/13,1474
2/13/13,1680
2/13/13,1636
2/13/13,1763
2/13/13,2922
2/13/13,1932
2/13/13,1056
2/13/13,2441
2/13/13,1182
2/13/13,911
2/13/13,1743
2/13/13,1493
2/13/13,997
2/13/13,1156
2/13/13,1139
2/13/13,1337
2/13/13,1257
2/13/13,2787
2/13/13,1239
2/13/13,889
2/13/13,1305
2/13/13,905
2/13/13,756
2/13/13,1259
2/13/13,695
2/13/13,1167
2/13/13,2677
2/13/13,777
2/13/13,1716
2/13/13,1662
2/13/13,1363
2/13/13,1225
2/13/13,888
2/13/13,1290
2/13/13,3860
2/13/13,3368
2/13/13,3305
2/13/13,3738
2/13/13,2819
2/13/13,1850
2/13/13,2897
2/13/13,1799
2/13/13,950
2/14/13,2119
2/14/13,2129
2/14/13,3206
2/14/13,1667
2/14/13,2075
2/14/13,1988
2/14/13,1927
2/14/13,3210
2/14/13,2334
2/14/13,1318
2/14/13,2577
2/14/13,1242
2/14/13,978
2/14/13,1821
2/14/13,1586
2/14/13,1239
2/14/13,1309
2/14/13,1345
2/14/13,1159
2/14/13,1378
2/14/13,2932
2/14/13,1237
2/14/13,1318
2/14/13,1240
2/14/13,1004
2/14/13,857
2/14/13,1452
2/14/13,844
2/14/13,1319
2/14/13,3158
2/14/13,744
2/14/13,1654
2/14/13,2014
2/14/13,1436
2/14/13,1293
2/14/13,1028
2/14/13,1352
2/14/13,4043
2/14/13,3832
2/14/13,3984
2/14/13,4006
2/14/13,3263
2/14/13,1912
2/14/13,3229
2/14/13,1912
2/14/13,1011
2/15/13,1787
2/15/13,1750
2/15/13,2887
2/15/13,1433
2/15/13,1522
2/15/13,1559
2/15/13,1772
2/15/13,2765
2/15/13,1874
2/15/13,901
2/15/13,2278
2/15/13,1110
2/15/13,909
2/15/13,1519
2/15/13,1329
2/15/13,909
2/15/13,1071
2/15/13,1169
2/15/13,1185
2/15/13,1229
2/15/13,2603
2/15/13,1064
2/15/13,875
2/15/13,1149
2/15/13,863
2/15/13,690
2/15/13,1194
2/15/13,705
2/15/13,1021
2/15/13,2961
2/15/13,681
2/15/13,1446
2/15/13,1753
2/15/13,1363
2/15/13,1028
2/15/13,768
2/15/13,1583
2/15/13,3605
2/15/13,3327
2/15/13,3323
2/15/13,3402
2/15/13,2761
2/15/13,1609
2/15/13,2515
2/15/13,1667
2/15/13,875
2/16/13,1263
2/16/13,2017
2/16/13,3682
2/16/13,1697
2/16/13,1780
2/16/13,2067
2/16/13,1636
2/16/13,3027
2/16/13,2573
2/16/13,1248
2/16/13,2772
2/16/13,1307
2/16/13,1182
2/16/13,1998
2/16/13,1439
2/16/13,1167
2/16/13,1441
2/16/13,1163
2/16/13,1836
2/16/13,1248
2/16/13,2598
2/16/13,975
2/16/13,1075
2/16/13,1472
2/16/13,1185
2/16/13,758
2/16/13,1500
2/16/13,980
2/16/13,1219
2/16/13,3121
2/16/13,783
2/16/13,1638
2/16/13,2408
2/16/13,1859
2/16/13,1164
2/16/13,1050
2/16/13,1430
2/16/13,4770
2/16/13,4167
2/16/13,4753
2/16/13,4725
2/16/13,3832
2/16/13,2422
2/16/13,3430
2/16/13,1918
2/16/13,1041
2/17/13,399
2/17/13,1839
2/17/13,3093
2/17/13,1559
2/17/13,1310
2/17/13,2009
2/17/13,1368
2/17/13,2383
2/17/13,2110
2/17/13,1044
2/17/13,2801
2/17/13,1302
2/17/13,848
2/17/13,1172
2/17/13,1129
2/17/13,1421
2/17/13,1489
2/17/13,1129
2/17/13,1263
2/17/13,1189
2/17/13,1658
2/17/13,499
2/17/13,763
2/17/13,1393
2/17/13,1176
2/17/13,511
2/17/13,1506
2/17/13,678
2/17/13,1023
2/17/13,2409
2/17/13,853
2/17/13,1208
2/17/13,2180
2/17/13,1525
2/17/13,952
2/17/13,1033
2/17/13,1018
2/17/13,3936
2/17/13,3557
2/17/13,3957
2/17/13,3968
2/17/13,3400
2/17/13,1966
2/17/13,2853
2/17/13,1626
2/17/13,944
2/18/13,1742
2/18/13,1865
2/18/13,2824
2/18/13,1351
2/18/13,1706
2/18/13,1707
2/18/13,1792
2/18/13,2666
2/18/13,2220
2/18/13,1105
2/18/13,2218
2/18/13,1223
2/18/13,944
2/18/13,1801
2/18/13,1407
2/18/13,1072
2/18/13,1326
2/18/13,1285
2/18/13,1213
2/18/13,1122
2/18/13,2494
2/18/13,743
2/18/13,825
2/18/13,1176
2/18/13,878
2/18/13,681
2/18/13,1260
2/18/13,776
2/18/13,1216
2/18/13,2575
2/18/13,609
2/18/13,1428
2/18/13,1504
2/18/13,1442
2/18/13,1173
2/18/13,777
2/18/13,1346
2/18/13,3586
2/18/13,3117
2/18/13,3231
2/18/13,3619
2/18/13,2784
2/18/13,1760
2/18/13,2317
2/18/13,1571
2/18/13,960
2/19/13,1806
2/19/13,1795
2/19/13,2632
2/19/13,1357
2/19/13,1410
2/19/13,1485
2/19/13,1725
2/19/13,2571
2/19/13,2006
2/19/13,1065
2/19/13,2248
2/19/13,1124
2/19/13,948
2/19/13,1544
2/19/13,1381
2/19/13,958
2/19/13,1247
2/19/13,1309
2/19/13,1158
2/19/13,1152
2/19/13,2343
2/19/13,732
2/19/13,764
2/19/13,1022
2/19/13,884
2/19/13,732
2/19/13,1246
2/19/13,763
2/19/13,1126
2/19/13,2515
2/19/13,652
2/19/13,1364
2/19/13,1406
2/19/13,1330
2/19/13,1140
2/19/13,724
2/19/13,1171
2/19/13,3228
2/19/13,2862
2/19/13,2723
2/19/13,2955
2/19/13,2095
2/19/13,1515
2/19/13,2101
2/19/13,1453
2/19/13,878
2/20/13,1835
2/20/13,1822
2/20/13,3041
2/20/13,1518
2/20/13,1461
2/20/13,1729
2/20/13,1716
2/20/13,2873
2/20/13,1919
2/20/13,984
2/20/13,2246
2/20/13,1178
2/20/13,883
2/20/13,1586
2/20/13,1333
2/20/13,925
2/20/13,1235
2/20/13,1144
2/20/13,1156
2/20/13,1170
2/20/13,2677
2/20/13,895
2/20/13,813
2/20/13,1138
2/20/13,839
2/20/13,733
2/20/13,1082
2/20/13,639
2/20/13,1053
2/20/13,2384
2/20/13,553
2/20/13,1519
2/20/13,1617
2/20/13,1240
2/20/13,1081
2/20/13,795
2/20/13,1107
2/20/13,3800
2/20/13,3228
2/20/13,3049
2/20/13,3270
2/20/13,2367
2/20/13,1664
2/20/13,2089
2/20/13,1688
2/20/13,738
2/21/13,1756
2/21/13,1692
2/21/13,2610
2/21/13,1318
2/21/13,1377
2/21/13,1429
2/21/13,1588
2/21/13,2605
2/21/13,1930
2/21/13,994
2/21/13,2111
2/21/13,1137
2/21/13,817
2/21/13,1560
2/21/13,1315
2/21/13,874
2/21/13,1166
2/21/13,1224
2/21/13,1056
2/21/13,1069
2/21/13,2362
2/21/13,853
2/21/13,638
2/21/13,1027
2/21/13,742
2/21/13,693
2/21/13,1200
2/21/13,661
2/21/13,932
2/21/13,2336
2/21/13,645
2/21/13,1380
2/21/13,1443
2/21/13,1262
2/21/13,1006
2/21/13,726
2/21/13,1082
2/21/13,3282
2/21/13,2684
2/21/13,2820
2/21/13,3079
2/21/13,2040
2/21/13,1486
2/21/13,2048
2/21/13,1376
2/21/13,815
2/22/13,1805
2/22/13,1783
2/22/13,2857
2/22/13,1424
2/22/13,1510
2/22/13,1532
2/22/13,1788
2/22/13,2752
2/22/13,1740
2/22/13,874
2/22/13,1937
2/22/13,1129
2/22/13,828
2/22/13,1388
2/22/13,1209
2/22/13,890
2/22/13,1001
2/22/13,1126
2/22/13,1031
2/22/13,1158
2/22/13,2302
2/22/13,1259
2/22/13,694
2/22/13,957
2/22/13,701
2/22/13,670
2/22/13,1128
2/22/13,630
2/22/13,929
2/22/13,2462
2/22/13,606
2/22/13,1410
2/22/13,1528
2/22/13,1179
2/22/13,1002
2/22/13,765
2/22/13,1457
2/22/13,3638
2/22/13,3142
2/22/13,2959
2/22/13,3193
2/22/13,2238
2/22/13,1664
2/22/13,2299
2/22/13,1596
2/22/13,744
2/23/13,1448
2/23/13,2016
2/23/13,3319
2/23/13,1669
2/23/13,1624
2/23/13,2025
2/23/13,1707
2/23/13,2846
2/23/13,2307
2/23/13,1176
2/23/13,2407
2/23/13,1291
2/23/13,1223
2/23/13,2017
2/23/13,1378
2/23/13,1142
2/23/13,1459
2/23/13,1284
2/23/13,1788
2/23/13,1216
2/23/13,2731
2/23/13,1848
2/23/13,933
2/23/13,1497
2/23/13,1118
2/23/13,844
2/23/13,1315
2/23/13,908
2/23/13,1141
2/23/13,2737
2/23/13,872
2/23/13,1566
2/23/13,2171
2/23/13,1642
2/23/13,1070
2/23/13,880
2/23/13,1242
2/23/13,4461
2/23/13,3946
2/23/13,4132
2/23/13,4176
2/23/13,3354
2/23/13,2332
2/23/13,3234
2/23/13,1853
2/23/13,1045
2/24/13,512
2/24/13,1873
2/24/13,3369
2/24/13,1818
2/24/13,1454
2/24/13,2152
2/24/13,1466
2/24/13,2642
2/24/13,2289
2/24/13,966
2/24/13,2503
2/24/13,1201
2/24/13,933
2/24/13,1313
2/24/13,1110
2/24/13,1172
2/24/13,1418
2/24/13,1329
2/24/13,1218
2/24/13,1153
2/24/13,1901
2/24/13,999
2/24/13,793
2/24/13,1523
2/24/13,1326
2/24/13,713
2/24/13,1329
2/24/13,726
2/24/13,1107
2/24/13,2356
2/24/13,729
2/24/13,1186
2/24/13,2399
2/24/13,1596
2/24/13,934
2/24/13,1032
2/24/13,988
2/24/13,4517
2/24/13,4404
2/24/13,4501
2/24/13,4754
2/24/13,3939
2/24/13,2425
2/24/13,3229
2/24/13,1692
2/24/13,1136
2/25/13,1760
2/25/13,1816
2/25/13,2807
2/25/13,1394
2/25/13,1485
2/25/13,1720
2/25/13,1761
2/25/13,2615
2/25/13,1959
2/25/13,1070
2/25/13,2105
2/25/13,1165
2/25/13,905
2/25/13,1651
2/25/13,1342
2/25/13,983
2/25/13,1305
2/25/13,1260
2/25/13,1197
2/25/13,1141
2/25/13,2345
2/25/13,956
2/25/13,804
2/25/13,1120
2/25/13,788
2/25/13,736
2/25/13,1131
2/25/13,689
2/25/13,1099
2/25/13,2422
2/25/13,678
2/25/13,1327
2/25/13,1442
2/25/13,1333
2/25/13,1140
2/25/13,780
2/25/13,1194
2/25/13,3515
2/25/13,2839
2/25/13,2860
2/25/13,3178
2/25/13,2291
2/25/13,1537
2/25/13,2223
2/25/13,1519
2/25/13,780
2/26/13,1804
2/26/13,1668
2/26/13,2644
2/26/13,1328
2/26/13,1425
2/26/13,1479
2/26/13,1657
2/26/13,2458
2/26/13,1813
2/26/13,1035
2/26/13,2052
2/26/13,1215
2/26/13,891
2/26/13,1505
2/26/13,1317
2/26/13,975
2/26/13,1267
2/26/13,1301
2/26/13,1153
2/26/13,1097
2/26/13,2281
2/26/13,793
2/26/13,723
2/26/13,1042
2/26/13,897
2/26/13,746
2/26/13,1156
2/26/13,655
2/26/13,1069
2/26/13,2352
2/26/13,629
2/26/13,1255
2/26/13,1385
2/26/13,1291
2/26/13,1058
2/26/13,679
2/26/13,1109
2/26/13,3310
2/26/13,2756
2/26/13,2652
2/26/13,2915
2/26/13,2042
2/26/13,1376
2/26/13,2101
2/26/13,1502
2/26/13,848
2/27/13,1845
2/27/13,1810
2/27/13,2918
2/27/13,1494
2/27/13,1487
2/27/13,1659
2/27/13,1702
2/27/13,2751
2/27/13,1743
2/27/13,938
2/27/13,1890
2/27/13,1201
2/27/13,803
2/27/13,1487
2/27/13,1260
2/27/13,875
2/27/13,1119
2/27/13,1171
2/27/13,1149
2/27/13,1151
2/27/13,2549
2/27/13,934
2/27/13,699
2/27/13,1053
2/27/13,692
2/27/13,703
2/27/13,1065
2/27/13,669
2/27/13,1064
2/27/13,2213
2/27/13,527
2/27/13,1372
2/27/13,1537
2/27/13,1092
2/27/13,959
2/27/13,727
2/27/13,1104
2/27/13,3595
2/27/13,2986
2/27/13,2866
2/27/13,3141
2/27/13,2175
2/27/13,1644
2/27/13,2025
2/27/13,1683
2/27/13,643
2/28/13,1763
2/28/13,1710
2/28/13,2726
2/28/13,1289
2/28/13,1416
2/28/13,1501
2/28/13,1577
2/28/13,2524
2/28/13,2075
2/28/13,904
2/28/13,2205
2/28/13,1177
2/28/13,850
2/28/13,1479
2/28/13,1243
2/28/13,859
2/28/13,1171
2/28/13,1275
2/28/13,1078
2/28/13,1012
2/28/13,2426
2/28/13,859
2/28/13,727
2/28/13,1080
2/28/13,931
2/28/13,724
2/28/13,1135
2/28/13,737
2/28/13,1027
2/28/13,2463
2/28/13,692
2/28/13,1326
2/28/13,1403
2/28/13,1219
2/28/13,1000
2/28/13,731
2/28/13,1088
2/28/13,3426
2/28/13,2980
2/28/13,2908
2/28/13,3106
2/28/13,2268
2/28/13,1508
2/28/13,2055
2/28/13,1418
2/28/13,747
3/1/13,1916
3/1/13,1917
3/1/13,3164
3/1/13,1521
3/1/13,1558
3/1/13,1612
3/1/13,1841
3/1/13,2880
3/1/13,1996
3/1/13,956
3/1/13,2442
3/1/13,1184
3/1/13,924
3/1/13,1511
3/1/13,1288
3/1/13,912
3/1/13,1101
3/1/13,1191
3/1/13,1149
3/1/13,1184
3/1/13,2786
3/1/13,1422
3/1/13,1036
3/1/13,1147
3/1/13,950
3/1/13,791
3/1/13,1325
3/1/13,765
3/1/13,1152
3/1/13,2743
3/1/13,743
3/1/13,1474
3/1/13,1717
3/1/13,1308
3/1/13,1036
3/1/13,766
3/1/13,1573
3/1/13,4075
3/1/13,3511
3/1/13,3405
3/1/13,3549
3/1/13,2801
3/1/13,1928
3/1/13,2529
3/1/13,1848
3/1/13,897
3/2/13,1332
3/2/13,2051
3/2/13,3787
3/2/13,1803
3/2/13,1715
3/2/13,2373
3/2/13,1916
3/2/13,3185
3/2/13,2845
3/2/13,1424
3/2/13,3180
3/2/13,1426
3/2/13,1363
3/2/13,2204
3/2/13,1532
3/2/13,1140
3/2/13,1691
3/2/13,1436
3/2/13,1965
3/2/13,1269
3/2/13,2538
3/2/13,2014
3/2/13,1107
3/2/13,1376
3/2/13,1013
3/2/13,663
3/2/13,1632
3/2/13,899
3/2/13,1330
3/2/13,3026
3/2/13,1093
3/2/13,1721
3/2/13,2555
3/2/13,1889
3/2/13,1206
3/2/13,1085
3/2/13,1307
3/2/13,4891
3/2/13,4669
3/2/13,4908
3/2/13,4958
3/2/13,4108
3/2/13,2670
3/2/13,3670
3/2/13,1709
3/2/13,942
3/3/13,547
3/3/13,2084
3/3/13,3555
3/3/13,1910
3/3/13,1513
3/3/13,2343
3/3/13,1498
3/3/13,2891
3/3/13,2792
3/3/13,1212
3/3/13,3270
3/3/13,1326
3/3/13,1029
3/3/13,1346
3/3/13,1282
3/3/13,1180
3/3/13,1495
3/3/13,1328
3/3/13,1264
3/3/13,1235
3/3/13,1984
3/3/13,1067
3/3/13,1038
3/3/13,1688
3/3/13,1421
3/3/13,710
3/3/13,1437
3/3/13,834
3/3/13,1256
3/3/13,2542
3/3/13,872
3/3/13,1370
3/3/13,2568
3/3/13,1791
3/3/13,1001
3/3/13,1222
3/3/13,1185
3/3/13,5065
3/3/13,4594
3/3/13,5095
3/3/13,5020
3/3/13,4489
3/3/13,2696
3/3/13,3496
3/3/13,1963
3/3/13,1212
3/4/13,1841
3/4/13,1827
3/4/13,2966
3/4/13,1383
3/4/13,1724
3/4/13,1825
3/4/13,1877
3/4/13,2769
3/4/13,2318
3/4/13,1232
3/4/13,2579
3/4/13,1255
3/4/13,946
3/4/13,1800
3/4/13,1484
3/4/13,997
3/4/13,1424
3/4/13,1387
3/4/13,1288
3/4/13,1197
3/4/13,2392
3/4/13,910
3/4/13,873
3/4/13,1186
3/4/13,869
3/4/13,681
3/4/13,1336
3/4/13,707
3/4/13,1188
3/4/13,2628
3/4/13,766
3/4/13,1462
3/4/13,1575
3/4/13,1397
3/4/13,1297
3/4/13,786
3/4/13,1338
3/4/13,3823
3/4/13,3286
3/4/13,3300
3/4/13,3669
3/4/13,2816
3/4/13,1792
3/4/13,2395
3/4/13,1647
3/4/13,840
3/5/13,1750
3/5/13,1734
3/5/13,2800
3/5/13,1372
3/5/13,1459
3/5/13,1595
3/5/13,1771
3/5/13,2601
3/5/13,2291
3/5/13,1222
3/5/13,2734
3/5/13,1230
3/5/13,1025
3/5/13,1700
3/5/13,1434
3/5/13,929
3/5/13,1277
3/5/13,1376
3/5/13,1155
3/5/13,1261
3/5/13,2488
3/5/13,830
3/5/13,727
3/5/13,1086
3/5/13,1027
3/5/13,734
3/5/13,1247
3/5/13,674
3/5/13,1187
3/5/13,2532
3/5/13,768
3/5/13,1358
3/5/13,1444
3/5/13,1403
3/5/13,1160
3/5/13,737
3/5/13,1233
3/5/13,3582
3/5/13,3132
3/5/13,2954
3/5/13,3414
3/5/13,2394
3/5/13,1699
3/5/13,2244
3/5/13,1514
3/5/13,850
3/6/13,1929
3/6/13,1937
3/6/13,3026
3/6/13,1499
3/6/13,1546
3/6/13,1773
3/6/13,1897
3/6/13,2821
3/6/13,2100
3/6/13,1063
3/6/13,2500
3/6/13,1238
3/6/13,909
3/6/13,1651
3/6/13,1338
3/6/13,906
3/6/13,1251
3/6/13,1250
3/6/13,1192
3/6/13,1192
3/6/13,2587
3/6/13,975
3/6/13,842
3/6/13,1187
3/6/13,827
3/6/13,707
3/6/13,1099
3/6/13,649
3/6/13,955
3/6/13,2417
3/6/13,602
3/6/13,1562
3/6/13,1605
3/6/13,1235
3/6/13,1036
3/6/13,820
3/6/13,1151
3/6/13,4105
3/6/13,3401
3/6/13,3082
3/6/13,3554
3/6/13,2505
3/6/13,1777
3/6/13,2358
3/6/13,1742
3/6/13,721
3/7/13,1751
3/7/13,1789
3/7/13,2847
3/7/13,1443
3/7/13,1418
3/7/13,1586
3/7/13,1750
3/7/13,2706
3/7/13,2223
3/7/13,1027
3/7/13,2577
3/7/13,1246
3/7/13,957
3/7/13,1614
3/7/13,1453
3/7/13,848
3/7/13,1276
3/7/13,1381
3/7/13,1108
3/7/13,1187
3/7/13,2445
3/7/13,869
3/7/13,841
3/7/13,1084
3/7/13,824
3/7/13,774
3/7/13,1223
3/7/13,696
3/7/13,1029
3/7/13,2455
3/7/13,662
3/7/13,1410
3/7/13,1527
3/7/13,1357
3/7/13,1078
3/7/13,775
3/7/13,1129
3/7/13,3551
3/7/13,3041
3/7/13,3052
3/7/13,3211
3/7/13,2442
3/7/13,1716
3/7/13,2197
3/7/13,1528
3/7/13,807
3/8/13,1960
3/8/13,1883
3/8/13,3035
3/8/13,1512
3/8/13,1545
3/8/13,1731
3/8/13,1992
3/8/13,2895
3/8/13,1885
3/8/13,1011
3/8/13,2391
3/8/13,1216
3/8/13,862
3/8/13,1425
3/8/13,1305
3/8/13,907
3/8/13,1100
3/8/13,1207
3/8/13,1077
3/8/13,1207
3/8/13,2721
3/8/13,1342
3/8/13,964
3/8/13,1164
3/8/13,803
3/8/13,682
3/8/13,1223
3/8/13,747
3/8/13,1005
3/8/13,2818
3/8/13,666
3/8/13,1522
3/8/13,1745
3/8/13,1286
3/8/13,1034
3/8/13,827
3/8/13,1461
3/8/13,3998
3/8/13,3484
3/8/13,3451
3/8/13,3516
3/8/13,2680
3/8/13,1946
3/8/13,2449
3/8/13,1698
3/8/13,853
3/9/13,1337
3/9/13,1965
3/9/13,3600
3/9/13,1683
3/9/13,1575
3/9/13,2076
3/9/13,1789
3/9/13,2925
3/9/13,2580
3/9/13,1272
3/9/13,2735
3/9/13,1326
3/9/13,1285
3/9/13,2085
3/9/13,1438
3/9/13,1050
3/9/13,1502
3/9/13,1289
3/9/13,1893
3/9/13,1208
3/9/13,2530
3/9/13,1875
3/9/13,930
3/9/13,1561
3/9/13,1143
3/9/13,793
3/9/13,1449
3/9/13,883
3/9/13,1281
3/9/13,2771
3/9/13,929
3/9/13,1533
3/9/13,2359
3/9/13,1729
3/9/13,1093
3/9/13,1007
3/9/13,1336
3/9/13,4846
3/9/13,4291
3/9/13,4414
3/9/13,4644
3/9/13,3633
3/9/13,2535
3/9/13,3450
3/9/13,1783
3/9/13,1051
3/10/13,538
3/10/13,1889
3/10/13,3458
3/10/13,1800
3/10/13,1341
3/10/13,2199
3/10/13,1452
3/10/13,2734
3/10/13,2582
3/10/13,1051
3/10/13,2956
3/10/13,1232
3/10/13,952
3/10/13,1268
3/10/13,1150
3/10/13,1029
3/10/13,1379
3/10/13,1379
3/10/13,1189
3/10/13,1144
3/10/13,1950
3/10/13,997
3/10/13,921
3/10/13,1659
3/10/13,1237
3/10/13,614
3/10/13,1316
3/10/13,785
3/10/13,1125
3/10/13,2382
3/10/13,802
3/10/13,1248
3/10/13,2367
3/10/13,1670
3/10/13,964
3/10/13,1052
3/10/13,1138
3/10/13,4756
3/10/13,4374
3/10/13,4667
3/10/13,4883
3/10/13,4115
3/10/13,2533
3/10/13,3265
3/10/13,1627
3/10/13,1153
3/11/13,1874
3/11/13,1805
3/11/13,2890
3/11/13,1410
3/11/13,1515
3/11/13,1681
3/11/13,1735
3/11/13,2765
3/11/13,2153
3/11/13,1176
3/11/13,2194
3/11/13,1264
3/11/13,942
3/11/13,1767
3/11/13,1423
3/11/13,908
3/11/13,1262
3/11/13,1504
3/11/13,1230
3/11/13,1152
3/11/13,2477
3/11/13,896
3/11/13,781
3/11/13,1156
3/11/13,866
3/11/13,693
3/11/13,1225
3/11/13,675
3/11/13,1209
3/11/13,2532
3/11/13,691
3/11/13,1369
3/11/13,1582
3/11/13,1304
3/11/13,1197
3/11/13,776
3/11/13,1240
3/11/13,3626
3/11/13,3115
3/11/13,3068
3/11/13,3259
3/11/13,2429
3/11/13,1686
3/11/13,2264
3/11/13,1551
3/11/13,844
3/12/13,1734
3/12/13,1715
3/12/13,2702
3/12/13,1354
3/12/13,1373
3/12/13,1484
3/12/13,1625
3/12/13,2545
